Gene stable ID,Gene name,Gene Synonym
ENSG00000090861,AARS1,AlaRS
ENSG00000090861,AARS1,CMT2N
ENSG00000090861,AARS1,AARS
ENSG00000091262,ABCC6,URG7
ENSG00000091262,ABCC6,MRP6
ENSG00000091262,ABCC6,MLP1
ENSG00000091262,ABCC6,ARA
ENSG00000091262,ABCC6,PXE
ENSG00000091262,ABCC6,EST349056
ENSG00000069431,ABCC9,SUR2
ENSG00000069431,ABCC9,CMD1O
ENSG00000164163,ABCE1,RNASELI
ENSG00000164163,ABCE1,OABP
ENSG00000164163,ABCE1,RLI
ENSG00000164163,ABCE1,RNS4I
ENSG00000164163,ABCE1,RLI1
ENSG00000164163,ABCE1,RNASEL1
ENSG00000106077,ABHD11,PP1226
ENSG00000106077,ABHD11,WBSCR21
ENSG00000136518,ACTL6A,INO80K
ENSG00000136518,ACTL6A,BAF53A
ENSG00000136518,ACTL6A,Arp4
ENSG00000136518,ACTL6A,SMARCN1
ENSG00000136518,ACTL6A,Actl6
ENSG00000077522,ACTN2,
ENSG00000121989,ACVR2A,ACVR2
ENSG00000121989,ACVR2A,ACTRII
ENSG00000114739,ACVR2B,ActR-IIB
ENSG00000168803,ADAL,
ENSG00000145536,ADAMTS16,ADAMTS16s
ENSG00000163638,ADAMTS9,KIAA1312
ENSG00000197381,ADARB1,ADAR2b
ENSG00000197381,ADARB1,ADAR2a
ENSG00000197381,ADARB1,ADAR2a-L3
ENSG00000197381,ADARB1,ADAR2a-L2
ENSG00000197381,ADARB1,ADAR2
ENSG00000197381,ADARB1,RED1
ENSG00000197381,ADARB1,hRED1
ENSG00000197381,ADARB1,ADAR2a-L1
ENSG00000197381,ADARB1,ADAR2c
ENSG00000197381,ADARB1,ADAR2g
ENSG00000197381,ADARB1,DRADA2
ENSG00000197381,ADARB1,DRABA2
ENSG00000197381,ADARB1,ADAR2d
ENSG00000164742,ADCY1,AC1
ENSG00000164742,ADCY1,DFNB44
ENSG00000164742,ADCY1,AC1
ENSG00000164742,ADCY1,DFNB44
ENSG00000141433,ADCYAP1,PACAP
ENSG00000141433,ADCYAP1,PACAP
ENSG00000101126,ADNP,KIAA0784
ENSG00000101126,ADNP,ADNP1
ENSG00000101126,ADNP,KIAA0784
ENSG00000101126,ADNP,ADNP1
ENSG00000128271,ADORA2A,ADORA2
ENSG00000128271,ADORA2A,RDC8
ENSG00000035687,ADSS2,ADSS
ENSG00000084693,AGBL5,FLJ21839
ENSG00000084693,AGBL5,CCP5
ENSG00000188157,AGRN,AGRIN
ENSG00000135049,AGTPBP1,Nna1
ENSG00000135049,AGTPBP1,KIAA1035
ENSG00000135049,AGTPBP1,CCP1
ENSG00000153207,AHCTF1,ELYS
ENSG00000170017,ALCAM,MEMD
ENSG00000170017,ALCAM,CD166
ENSG00000128918,ALDH1A2,RALDH2
ENSG00000144908,ALDH1L1,FTHFD
ENSG00000144908,ALDH1L1,10-fTHF
ENSG00000144908,ALDH1L1,FDH
ENSG00000164904,ALDH7A1,EPD
ENSG00000164904,ALDH7A1,PDE
ENSG00000164904,ALDH7A1,ATQ1
ENSG00000101901,ALG13,YGL047W
ENSG00000101901,ALG13,CXorf45
ENSG00000101901,ALG13,FLJ23018
ENSG00000101901,ALG13,GLT28D1
ENSG00000101901,ALG13,CDG1S
ENSG00000101901,ALG13,MDS031
ENSG00000101901,ALG13,TDRD13
ENSG00000108839,ALOX12,12S-LOX
ENSG00000106927,AMBP,ITILC
ENSG00000106927,AMBP,IATIL
ENSG00000106927,AMBP,UTI
ENSG00000106927,AMBP,ITI
ENSG00000106927,AMBP,EDC1
ENSG00000106927,AMBP,HCP
ENSG00000106927,AMBP,ITIL
ENSG00000106927,AMBP,HI30
ENSG00000110497,AMBRA1,DCAF3
ENSG00000110497,AMBRA1,KIAA1736
ENSG00000110497,AMBRA1,FLJ20294
ENSG00000110497,AMBRA1,WDR94
ENSG00000110497,AMBRA1,DCAF3
ENSG00000110497,AMBRA1,KIAA1736
ENSG00000110497,AMBRA1,FLJ20294
ENSG00000110497,AMBRA1,WDR94
ENSG00000184675,AMER1,RP11-403E24.2
ENSG00000184675,AMER1,WTX
ENSG00000184675,AMER1,FAM123B
ENSG00000184675,AMER1,FLJ39827
ENSG00000167612,ANKRD33,PANKY
ENSG00000167612,ANKRD33,DKFZp686O1689
ENSG00000167612,ANKRD33,C12orf7
ENSG00000177119,ANO6,DKFZp313M0720
ENSG00000177119,ANO6,TMEM16F
ENSG00000134982,APC,DP2.5
ENSG00000134982,APC,DP3
ENSG00000134982,APC,DP2
ENSG00000134982,APC,PPP1R46
ENSG00000100823,APEX1,HAP1
ENSG00000100823,APEX1,REF1
ENSG00000100823,APEX1,REF-1
ENSG00000100823,APEX1,APX
ENSG00000100823,APEX1,APEX
ENSG00000100823,APEX1,APEN
ENSG00000100823,APEX1,APE-1
ENSG00000100823,APEX1,APE
ENSG00000143761,ARF1,
ENSG00000170540,ARL6IP1,AIP1
ENSG00000170540,ARL6IP1,ARL6IP
ENSG00000170540,ARL6IP1,ARMER
ENSG00000170540,ARL6IP1,SPG61
ENSG00000170540,ARL6IP1,KIAA0069
ENSG00000172379,ARNT2,bHLHe1
ENSG00000172379,ARNT2,KIAA0307
ENSG00000066279,ASPM,MCPH5
ENSG00000066279,ASPM,FLJ10549
ENSG00000066279,ASPM,FLJ10517
ENSG00000066279,ASPM,Calmbp1
ENSG00000066279,ASPM,ASP
ENSG00000137343,ATAT1,C6orf134
ENSG00000137343,ATAT1,Em:AB023049.7
ENSG00000137343,ATAT1,FLJ13158
ENSG00000137343,ATAT1,MEC17
ENSG00000130734,ATG4D,APG4D
ENSG00000130734,ATG4D,APG4-D
ENSG00000130734,ATG4D,AUTL4
ENSG00000057663,ATG5,APG5L
ENSG00000057663,ATG5,APG5
ENSG00000057663,ATG5,ASP
ENSG00000057663,ATG5,hAPG5
ENSG00000197548,ATG7,GSA7
ENSG00000197548,ATG7,APG7L
ENSG00000197548,ATG7,DKFZp434N0735
ENSG00000168874,ATOH8,bHLHa21
ENSG00000168874,ATOH8,FLJ14708
ENSG00000168874,ATOH8,HATH6
ENSG00000163399,ATP1A1,
ENSG00000241837,ATP5PO,OSCP
ENSG00000241837,ATP5PO,ATP5O
ENSG00000241837,ATP5PO,ATPO
ENSG00000071553,ATP6AP1,16A
ENSG00000071553,ATP6AP1,XAP3
ENSG00000071553,ATP6AP1,ORF
ENSG00000071553,ATP6AP1,ATP6S1
ENSG00000071553,ATP6AP1,ATP6IP1
ENSG00000071553,ATP6AP1,VATPS1
ENSG00000071553,ATP6AP1,Ac45
ENSG00000071553,ATP6AP1,XAP-3
ENSG00000071553,ATP6AP1,CF2
ENSG00000182220,ATP6AP2,RENR
ENSG00000182220,ATP6AP2,APT6M8-9
ENSG00000182220,ATP6AP2,ATP6M8-9
ENSG00000182220,ATP6AP2,ATP6IP2
ENSG00000182220,ATP6AP2,M8-9
ENSG00000182220,ATP6AP2,PRR
ENSG00000185883,ATP6V0C,ATP6L
ENSG00000185883,ATP6V0C,ATPL
ENSG00000185883,ATP6V0C,VATL
ENSG00000185883,ATP6V0C,Vma3
ENSG00000185883,ATP6V0C,ATP6C
ENSG00000159720,ATP6V0D1,VPATPD
ENSG00000159720,ATP6V0D1,Vma6
ENSG00000159720,ATP6V0D1,ATP6D
ENSG00000159720,ATP6V0D1,ATP6DV
ENSG00000159720,ATP6V0D1,VATX
ENSG00000159720,ATP6V0D1,P39
ENSG00000131100,ATP6V1E1,P31
ENSG00000131100,ATP6V1E1,Vma4
ENSG00000131100,ATP6V1E1,ATP6V1E
ENSG00000131100,ATP6V1E1,ATP6E2
ENSG00000131100,ATP6V1E1,ATP6E
ENSG00000128524,ATP6V1F,VATF
ENSG00000128524,ATP6V1F,Vma7
ENSG00000128524,ATP6V1F,ATP6S14
ENSG00000047249,ATP6V1H,SFD
ENSG00000047249,ATP6V1H,VMA13
ENSG00000047249,ATP6V1H,CGI-11
ENSG00000047249,ATP6V1H,SFDbeta
ENSG00000047249,ATP6V1H,SFDalpha
ENSG00000175054,ATR,SCKL1
ENSG00000175054,ATR,FRP1
ENSG00000175054,ATR,SCKL
ENSG00000175054,ATR,MEC1
ENSG00000066427,ATXN3,JOS
ENSG00000066427,ATXN3,ATX3
ENSG00000066427,ATXN3,SCA3
ENSG00000066427,ATXN3,MJD
ENSG00000163635,ATXN7,OPCA3
ENSG00000163635,ATXN7,SGF73
ENSG00000163635,ATXN7,ADCAII
ENSG00000163635,ATXN7,SCA7
ENSG00000087586,AURKA,AIK
ENSG00000087586,AURKA,AurA
ENSG00000087586,AURKA,BTAK
ENSG00000087586,AURKA,PPP1R47
ENSG00000087586,AURKA,ARK1
ENSG00000087586,AURKA,STK15
ENSG00000087586,AURKA,STK7
ENSG00000087586,AURKA,STK6
ENSG00000158321,AUTS2,FBRSL2
ENSG00000158321,AUTS2,KIAA0442
ENSG00000103126,AXIN1,PPP1R49
ENSG00000116752,BCAS2,DAM1
ENSG00000116752,BCAS2,Snt309
ENSG00000116752,BCAS2,SPF27
ENSG00000119866,BCL11A,HBFQTL5
ENSG00000119866,BCL11A,BCL11A-L
ENSG00000119866,BCL11A,ZNF856
ENSG00000119866,BCL11A,EVI9
ENSG00000119866,BCL11A,BCL11A-S
ENSG00000119866,BCL11A,BCL11A-XL
ENSG00000119866,BCL11A,CTIP1
ENSG00000119866,BCL11A,SMARCM1
ENSG00000119866,BCL11A,HBFQTL5
ENSG00000119866,BCL11A,BCL11A-L
ENSG00000119866,BCL11A,ZNF856
ENSG00000119866,BCL11A,EVI9
ENSG00000119866,BCL11A,BCL11A-S
ENSG00000119866,BCL11A,BCL11A-XL
ENSG00000119866,BCL11A,CTIP1
ENSG00000119866,BCL11A,SMARCM1
ENSG00000176697,BDNF,
ENSG00000126581,BECN1,VPS30
ENSG00000126581,BECN1,ATG6
ENSG00000145692,BHMT,BHMT1
ENSG00000135127,BICDL1,CCDC64
ENSG00000135127,BICDL1,FLJ26450
ENSG00000135127,BICDL1,BICDR-1
ENSG00000089685,BIRC5,EPR-1
ENSG00000089685,BIRC5,survivin
ENSG00000089685,BIRC5,API4
ENSG00000135441,BLOC1S1,BLOS1
ENSG00000135441,BLOC1S1,GCN5L1
ENSG00000135441,BLOC1S1,BORCS1
ENSG00000196072,BLOC1S2,BLOS2
ENSG00000196072,BLOC1S2,MGC10120
ENSG00000196072,BLOC1S2,BORCS2
ENSG00000196072,BLOC1S2,FLJ30135
ENSG00000185024,BRF1,TAF3C
ENSG00000185024,BRF1,hBRF
ENSG00000185024,BRF1,TFIIIB90
ENSG00000185024,BRF1,BRF
ENSG00000185024,BRF1,GTF3B
ENSG00000185024,BRF1,TAF3B2
ENSG00000172270,BSG,EMPRIN
ENSG00000172270,BSG,OK
ENSG00000172270,BSG,EMMPRIN
ENSG00000172270,BSG,CD147
ENSG00000010671,BTK,AGMX1
ENSG00000010671,BTK,XLA
ENSG00000010671,BTK,IMD1
ENSG00000010671,BTK,ATK
ENSG00000010671,BTK,PSCTK1
ENSG00000112276,BVES,HBVES
ENSG00000112276,BVES,POP1
ENSG00000112276,BVES,POPDC1
ENSG00000112578,BYSL,Enp1
ENSG00000116922,C1orf109,FLJ20508
ENSG00000154975,CA10,CA-RPX
ENSG00000154975,CA10,HUCEP-15
ENSG00000154975,CA10,CARPX
ENSG00000154975,CA10,CA-RPX
ENSG00000154975,CA10,HUCEP-15
ENSG00000154975,CA10,CARPX
ENSG00000118298,CA14,
ENSG00000105298,CACTIN,C19orf29
ENSG00000105298,CACTIN,fSAPc
ENSG00000105298,CACTIN,NY-REN-24
ENSG00000084774,CAD,GATD4
ENSG00000183049,CAMK1D,CKLiK
ENSG00000014216,CAPN1,muCANP
ENSG00000014216,CAPN1,muCL
ENSG00000014216,CAPN1,CANPL1
ENSG00000014216,CAPN1,CANP
ENSG00000077549,CAPZB,
ENSG00000110619,CARS1,CARS
ENSG00000158428,CATIP,C2orf62
ENSG00000158428,CATIP,MGC50811
ENSG00000105974,CAV1,CAV
ENSG00000132024,CC2D1A,TAPE
ENSG00000132024,CC2D1A,Freud-1
ENSG00000132024,CC2D1A,FLJ20241
ENSG00000132024,CC2D1A,Aki-1
ENSG00000132024,CC2D1A,MRT3
ENSG00000132024,CC2D1A,Lgd2
ENSG00000169193,CCDC126,FLJ23031
ENSG00000160050,CCDC28B,RP4-622L5.5
ENSG00000160050,CCDC28B,MGC1203
ENSG00000136280,CCM2,MGC4607
ENSG00000136280,CCM2,C7orf22
ENSG00000118523,CCN2,CTGF
ENSG00000118523,CCN2,IGFBP8
ENSG00000145386,CCNA2,CCNA
ENSG00000110092,CCND1,BCL1
ENSG00000110092,CCND1,U21B31
ENSG00000110092,CCND1,PRAD1
ENSG00000110092,CCND1,D11S287E
ENSG00000090061,CCNK,CPR4
ENSG00000126353,CCR7,EBI1
ENSG00000126353,CCR7,CMKBR7
ENSG00000126353,CCR7,CD197
ENSG00000126353,CCR7,BLR2
ENSG00000126353,CCR7,CDw197
ENSG00000154429,CCSAP,CSAP
ENSG00000154429,CCSAP,C1orf96
ENSG00000154429,CCSAP,FLJ41471
ENSG00000166226,CCT2,Cctb
ENSG00000163468,CCT3,TRIC5
ENSG00000163468,CCT3,Cctg
ENSG00000150753,CCT5,KIAA0098
ENSG00000135624,CCT7,Ccth
ENSG00000135624,CCT7,Nip7-1
ENSG00000174807,CD248,TEM1
ENSG00000174807,CD248,CD164L1
ENSG00000130177,CDC16,CUT9
ENSG00000130177,CDC16,APC6
ENSG00000130177,CDC16,ANAPC6
ENSG00000101224,CDC25B,
ENSG00000176386,CDC26,ANAPC12
ENSG00000176386,CDC26,APC12
ENSG00000176386,CDC26,C9orf17
ENSG00000105401,CDC37,P50CDC37
ENSG00000070831,CDC42,CDC42Hs
ENSG00000070831,CDC42,G25K
ENSG00000140937,CDH11,CAD11
ENSG00000140937,CDH11,OB
ENSG00000179242,CDH4,R-CAD
ENSG00000113361,CDH6,
ENSG00000103502,CDIPT,PIS1
ENSG00000103502,CDIPT,PIS
ENSG00000170312,CDK1,CDC2
ENSG00000170312,CDK1,CDC28A
ENSG00000185324,CDK10,PISSLRE
ENSG00000164885,CDK5,PSSALRE
ENSG00000100490,CDKL1,KKIALRE
ENSG00000113722,CDX1,
ENSG00000149187,CELF1,CUGBP1
ENSG00000149187,CELF1,BRUNOL2
ENSG00000149187,CELF1,CUG-BP
ENSG00000149187,CELF1,CUGBP
ENSG00000149187,CELF1,NAPOR
ENSG00000149187,CELF1,EDEN-BP
ENSG00000149187,CELF1,NAB50
ENSG00000149187,CELF1,hNab50
ENSG00000153044,CENPH,
ENSG00000120334,CENPL,FLJ31044
ENSG00000120334,CENPL,dJ383J4.3
ENSG00000120334,CENPL,C1orf155
ENSG00000166451,CENPN,FLJ22660
ENSG00000166451,CENPN,BM039
ENSG00000166451,CENPN,C16orf60
ENSG00000166451,CENPN,FLJ13607
ENSG00000102901,CENPT,FLJ13111
ENSG00000102901,CENPT,CENP-T
ENSG00000102901,CENPT,C16orf56
ENSG00000203760,CENPW,C6orf173
ENSG00000203760,CENPW,CUG2
ENSG00000116198,CEP104,RP1-286D6.4
ENSG00000116198,CEP104,ROC22
ENSG00000116198,CEP104,KIAA0562
ENSG00000116198,CEP104,GlyBP
ENSG00000116198,CEP104,CFAP256
ENSG00000116198,CEP104,JBTS25
ENSG00000168944,CEP120,CCDC100
ENSG00000168944,CEP120,FLJ36090
ENSG00000138180,CEP55,CT111
ENSG00000138180,CEP55,FLJ10540
ENSG00000138180,CEP55,C10orf3
ENSG00000113163,CERT1,GPBP
ENSG00000113163,CERT1,COL4A3BP
ENSG00000113163,CERT1,CERT
ENSG00000113163,CERT1,STARD11
ENSG00000224786,CETN4P,
ENSG00000172757,CFL1,CFL
ENSG00000159259,CHAF1B,CAF1A
ENSG00000159259,CHAF1B,CAF-1
ENSG00000159259,CHAF1B,MPP7
ENSG00000159259,CHAF1B,MPHOSPH7
ENSG00000159259,CHAF1B,CAF1P60
ENSG00000159259,CHAF1B,CAF1
ENSG00000116254,CHD5,
ENSG00000176108,CHMP6,VPS20
ENSG00000176108,CHMP6,FLJ11749
ENSG00000090539,CHRD,
ENSG00000054938,CHRDL2,BNF1
ENSG00000131873,CHSY1,CSS1
ENSG00000131873,CHSY1,KIAA0990
ENSG00000121940,CLCC1,MCLC
ENSG00000165215,CLDN3,C7orf1
ENSG00000165215,CLDN3,CPE-R2
ENSG00000165215,CLDN3,HRVP1
ENSG00000165215,CLDN3,CPETR2
ENSG00000165215,CLDN3,RVP1
ENSG00000113282,CLINT1,ENTH
ENSG00000113282,CLINT1,KIAA0171
ENSG00000113282,CLINT1,EPNR
ENSG00000113282,CLINT1,CLINT
ENSG00000172409,CLP1,HEAB
ENSG00000172409,CLP1,hClp1
ENSG00000162129,CLPB,SKD3
ENSG00000162129,CLPB,FLJ13152
ENSG00000162129,CLPB,ANKCLB
ENSG00000162129,CLPB,HSP78
ENSG00000103351,CLUAP1,KIAA0643
ENSG00000103351,CLUAP1,CFAP22
ENSG00000103351,CLUAP1,IFT38
ENSG00000103351,CLUAP1,FLJ13297
ENSG00000103351,CLUAP1,FAP22
ENSG00000169714,CNBP,CNBP1
ENSG00000169714,CNBP,DM2
ENSG00000169714,CNBP,RNF163
ENSG00000169714,CNBP,ZCCHC22
ENSG00000169714,CNBP,ZNF9
ENSG00000125107,CNOT1,AD-005
ENSG00000125107,CNOT1,CDC39
ENSG00000125107,CNOT1,KIAA1007
ENSG00000125107,CNOT1,NOT1
ENSG00000125107,CNOT1,NOT1H
ENSG00000170037,CNTROB,PP1221
ENSG00000170037,CNTROB,LIP8
ENSG00000168275,COA6,C1orf31
ENSG00000106078,COBL,KIAA0633
ENSG00000103051,COG4,COD1
ENSG00000103051,COG4,DKFZP586E1519
ENSG00000204291,COL15A1,
ENSG00000142173,COL6A2,
ENSG00000168090,COPS6,MOV34-34KD
ENSG00000168090,COPS6,CSN6
ENSG00000111481,COPZ1,COPZ
ENSG00000111481,COPZ1,CGI-120
ENSG00000102879,CORO1A,coronin-1
ENSG00000102879,CORO1A,p57
ENSG00000102879,CORO1A,HCORO1
ENSG00000178741,COX5A,
ENSG00000178741,COX5A,
ENSG00000071894,CPSF1,CPSF160
ENSG00000119203,CPSF3,CPSF73
ENSG00000119203,CPSF3,CPSF-73
ENSG00000119203,CPSF3,YSH1
ENSG00000160917,CPSF4,NAR
ENSG00000160917,CPSF4,CPSF30
ENSG00000214960,CRPPA,hCG_1745121
ENSG00000214960,CRPPA,Nip
ENSG00000214960,CRPPA,ISPD
ENSG00000182578,CSF1R,CD115
ENSG00000182578,CSF1R,C-FMS
ENSG00000182578,CSF1R,CSFR
ENSG00000182578,CSF1R,FMS
ENSG00000144655,CSRNP1,TAIP-3
ENSG00000144655,CSRNP1,AXUD1
ENSG00000144655,CSRNP1,DKFZp566F164
ENSG00000144655,CSRNP1,FAM130B
ENSG00000144655,CSRNP1,URAX1
ENSG00000176102,CSTF3,CstF-77
ENSG00000102974,CTCF,FAP108
ENSG00000102974,CTCF,CFAP108
ENSG00000168036,CTNNB1,beta-catenin
ENSG00000168036,CTNNB1,armadillo
ENSG00000168036,CTNNB1,CTNNB
ENSG00000168036,CTNNB1,beta-catenin
ENSG00000168036,CTNNB1,armadillo
ENSG00000168036,CTNNB1,CTNNB
ENSG00000273559,CWC25,CCDC49
ENSG00000273559,CWC25,FLJ20291
ENSG00000152404,CWF19L2,FLJ32343
ENSG00000161544,CYGB,STAP
ENSG00000161544,CYGB,HGB
ENSG00000083799,CYLD,CYLD1
ENSG00000083799,CYLD,KIAA0849
ENSG00000083799,CYLD,USPL2
ENSG00000137869,CYP19A1,ARO
ENSG00000137869,CYP19A1,CYAR
ENSG00000137869,CYP19A1,ARO1
ENSG00000137869,CYP19A1,CYP19
ENSG00000137869,CYP19A1,aromatase
ENSG00000137869,CYP19A1,P-450AROM
ENSG00000137869,CYP19A1,CPV1
ENSG00000095596,CYP26A1,CYP26
ENSG00000095596,CYP26A1,CP26
ENSG00000095596,CYP26A1,P450RAI
ENSG00000095596,CYP26A1,P450RAI1
ENSG00000003137,CYP26B1,P450RAI-2
ENSG00000164488,DACT2,DAPPER2
ENSG00000164488,DACT2,C6orf116
ENSG00000164488,DACT2,bA503C24.7
ENSG00000136485,DCAF7,WDR68
ENSG00000136485,DCAF7,HAN11
ENSG00000136485,DCAF7,SWAN-1
ENSG00000080166,DCT,TRP-2
ENSG00000080166,DCT,TRP2
ENSG00000080166,DCT,TYRP2
ENSG00000204843,DCTN1,
ENSG00000175203,DCTN2,DCTN-50
ENSG00000175203,DCTN2,RBP50
ENSG00000013573,DDX11,ChlR1
ENSG00000013573,DDX11,KRG-2
ENSG00000013573,DDX11,WABS
ENSG00000088205,DDX18,Has1
ENSG00000088205,DDX18,MrDb
ENSG00000168872,DDX19A,FLJ11126
ENSG00000168872,DDX19A,DDX19L
ENSG00000124228,DDX27,dJ686N3.1
ENSG00000124228,DDX27,DRS1
ENSG00000215301,DDX3X,HLP2
ENSG00000215301,DDX3X,DDX3
ENSG00000215301,DDX3X,DDX14
ENSG00000215301,DDX3X,DBX
ENSG00000215301,DDX3X,CAP-Rf
ENSG00000145833,DDX46,KIAA0801
ENSG00000145833,DDX46,FLJ25329
ENSG00000145833,DDX46,Prp5
ENSG00000145833,DDX46,PRPF5
ENSG00000185163,DDX51,
ENSG00000123064,DDX54,DP97
ENSG00000123064,DDX54,MGC2835
ENSG00000123064,DDX54,APR-5
ENSG00000111364,DDX55,KIAA1595
ENSG00000136271,DDX56,NOH61
ENSG00000023892,DEF6,SWAP70L
ENSG00000023892,DEF6,SLAT
ENSG00000023892,DEF6,IBP
ENSG00000136986,DERL1,PRO2577
ENSG00000136986,DERL1,MGC3067
ENSG00000136986,DERL1,DER-1
ENSG00000136986,DERL1,derlin-1
ENSG00000136986,DERL1,FLJ13784
ENSG00000136986,DERL1,DER1
ENSG00000073737,DHRS9,RETSDR8
ENSG00000073737,DHRS9,RDHL
ENSG00000073737,DHRS9,SDR9C4
ENSG00000073737,DHRS9,RDH15
ENSG00000073737,DHRS9,3alpha-HSD
ENSG00000005100,DHX33,FLJ21972
ENSG00000005100,DHX33,DKFZp762F2011
ENSG00000005100,DHX33,DDX33
ENSG00000100697,DICER1,Dicer
ENSG00000100697,DICER1,HERNA
ENSG00000100697,DICER1,K12H4.8-LIKE
ENSG00000100697,DICER1,KIAA0928
ENSG00000100697,DICER1,MNG1
ENSG00000211448,DIO2,TXDI2
ENSG00000211448,DIO2,SELENOY
ENSG00000211448,DIO2,SelY
ENSG00000197406,DIO3,TXDI3
ENSG00000162946,DISC1,
ENSG00000154309,DISP1,MGC16796
ENSG00000154309,DISP1,MGC13130
ENSG00000154309,DISP1,DKFZP434I0428
ENSG00000154309,DISP1,DISPA
ENSG00000130826,DKC1,NOLA4
ENSG00000130826,DKC1,DKC
ENSG00000130826,DKC1,NAP57
ENSG00000130826,DKC1,XAP101
ENSG00000130826,DKC1,Cbf5
ENSG00000130826,DKC1,dyskerin
ENSG00000107984,DKK1,SK
ENSG00000107984,DKK1,DKK-1
ENSG00000050165,DKK3,RIG
ENSG00000050165,DKK3,REIC
ENSG00000050165,DKK3,CRRL
ENSG00000050165,DKK3,RIG
ENSG00000050165,DKK3,REIC
ENSG00000050165,DKK3,CRRL
ENSG00000150768,DLAT,PDC-E2
ENSG00000150768,DLAT,E2
ENSG00000150768,DLAT,DLTA
ENSG00000119689,DLST,OGDC-E2
ENSG00000119689,DLST,KGD2
ENSG00000119689,DLST,DLTS
ENSG00000178028,DMAP1,DNMTAP1
ENSG00000178028,DMAP1,EAF2
ENSG00000178028,DMAP1,FLJ11543
ENSG00000178028,DMAP1,KIAA1425
ENSG00000178028,DMAP1,MEAF2
ENSG00000178028,DMAP1,SWC4
ENSG00000178028,DMAP1,DNMAP1
ENSG00000154099,DNAAF1,FLJ25330
ENSG00000154099,DNAAF1,ODA7
ENSG00000154099,DNAAF1,DAU1
ENSG00000154099,DNAAF1,CILD13
ENSG00000154099,DNAAF1,swt
ENSG00000154099,DNAAF1,LRRC50
ENSG00000132002,DNAJB1,HSPF1
ENSG00000132002,DNAJB1,RSPH16B
ENSG00000132002,DNAJB1,Hsp40
ENSG00000132002,DNAJB1,Sis1
ENSG00000132002,DNAJB1,HSPF1
ENSG00000132002,DNAJB1,RSPH16B
ENSG00000132002,DNAJB1,Hsp40
ENSG00000132002,DNAJB1,Sis1
ENSG00000079805,DNM2,DYN2
ENSG00000079805,DNM2,CMTDIB
ENSG00000079805,DNM2,CMTDI1
ENSG00000079805,DNM2,DYNII
ENSG00000079805,DNM2,CMT2M
ENSG00000079805,DNM2,DI-CMTB
ENSG00000079805,DNM2,DYN2
ENSG00000079805,DNM2,CMTDIB
ENSG00000079805,DNM2,CMTDI1
ENSG00000079805,DNM2,DYNII
ENSG00000079805,DNM2,CMT2M
ENSG00000079805,DNM2,DI-CMTB
ENSG00000107554,DNMBP,ARHGEF36
ENSG00000107554,DNMBP,Tuba
ENSG00000107554,DNMBP,KIAA1010
ENSG00000088305,DNMT3B,
ENSG00000088305,DNMT3B,
ENSG00000149927,DOC2A,
ENSG00000167261,DPEP2,
ENSG00000000419,DPM1,CDGIE
ENSG00000000419,DPM1,MPDS
ENSG00000162490,DRAXIN,FLJ34999
ENSG00000162490,DRAXIN,Neucrin
ENSG00000162490,DRAXIN,C1orf187
ENSG00000177103,DSCAML1,KIAA1132
ENSG00000047579,DTNBP1,BLOC1S8
ENSG00000047579,DTNBP1,Dysbindin
ENSG00000047579,DTNBP1,DBND
ENSG00000047579,DTNBP1,My031
ENSG00000047579,DTNBP1,HPS7
ENSG00000133878,DUSP26,MGC1136
ENSG00000133878,DUSP26,NEAP
ENSG00000133878,DUSP26,DUSP24
ENSG00000197102,DYNC1H1,DNCL
ENSG00000197102,DYNC1H1,CMT2O
ENSG00000197102,DYNC1H1,Dnchc1
ENSG00000197102,DYNC1H1,HL-3
ENSG00000197102,DYNC1H1,DNECL
ENSG00000197102,DYNC1H1,DHC1
ENSG00000197102,DYNC1H1,DNCH1
ENSG00000197102,DYNC1H1,p22
ENSG00000187240,DYNC2H1,DHC2
ENSG00000187240,DYNC2H1,DNCH2
ENSG00000187240,DYNC2H1,DYH1B
ENSG00000187240,DYNC2H1,DHC1b
ENSG00000187240,DYNC2H1,hdhc11
ENSG00000119333,DYNC2I2,FAP133
ENSG00000119333,DYNC2I2,MGC20486
ENSG00000119333,DYNC2I2,WDR34
ENSG00000119333,DYNC2I2,CFAP133
ENSG00000119333,DYNC2I2,bA216B9.3
ENSG00000119333,DYNC2I2,DIC5
ENSG00000138036,DYNC2LI1,LIC3
ENSG00000138036,DYNC2LI1,DKFZP564A033
ENSG00000138036,DYNC2LI1,CGI-60
ENSG00000138036,DYNC2LI1,D2LIC
ENSG00000213123,DYNLT2B,TCTEX1D2
ENSG00000213123,DYNLT2B,MGC33212
ENSG00000105204,DYRK1B,MIRK
ENSG00000089091,DZANK1,dJ568F9.2
ENSG00000089091,DZANK1,FLJ10600
ENSG00000089091,DZANK1,FLJ30892
ENSG00000089091,DZANK1,ANKRD64
ENSG00000089091,DZANK1,C20orf84
ENSG00000089091,DZANK1,bA189K21.8
ENSG00000089091,DZANK1,C20orf12
ENSG00000134874,DZIP1,DZIP
ENSG00000134874,DZIP1,KIAA0996
ENSG00000117395,EBNA1BP2,P40
ENSG00000117395,EBNA1BP2,NOBP
ENSG00000117395,EBNA1BP2,EBP2
ENSG00000120738,EGR1,TIS8
ENSG00000120738,EGR1,KROX-24
ENSG00000120738,EGR1,G0S30
ENSG00000120738,EGR1,ZIF-268
ENSG00000120738,EGR1,225
ENSG00000120738,EGR1,NGFI-A
